Taxon	G1.16S.15.S72.L001.	G1.16S.2.S64.L001.	G3.13S.57.S7.L001.	G3.14S.57.S8.L001.	G1.16S.29.S76.L001.	G1.16S.57.S80.L001.	G1.3U.15.S12.L001.	G1.6S.57.S79.L001.	G2.10S.22.S93.L001.	G2.11S.8.S90.L001.	G2.9U.15.S32.L001.	G2.9U.22.S34.L001.	G2.9U.29.S36.L001.	G2.9U.43.S38.L001.	G2.9U.8.S30.L001.	G3.13S.29.S115.L001.	G3.14S.22.S114.L001.	G3.14S.8.S110.L001.	G1.6S.22.S73.L001.	G1.6S.43.S77.L001.	G1.7U.15.S11.L001.	G2.10S.43.S97.L001.	G2.10S.57.S99.L001.	G3.13S.8.S109.L001.	G1.6S.4.S65.L001.	G1.6S.8.S69.L001.	G2.10S.15.S91.L001.	G3.14S.43.S6.L001.	G2.11S.4.S86.L001.	G2.19U.29.S35.L001.	G3.13S.22.S113.L001.	G2.10S.8.S89.L001.	G2.11S.6.S88.L001.	G2.9U.4.S26.L001.	G3.14S.15.S112.L001.	G2.10S.4.S85.L001.	G2.10S.29.S95.L001.	G2.10S.0.S81.L001.	G1.6S.0.S61.L001.	G1.16S.6.S68.L001.	G3.13S.15.S111.L001.	G3.13S.43.S5.L001.	G1.7U.57.S19.L001.	G1.7U.8.S9.L001.	G1.7U.22.S13.L001.	G1.7U.6.S7.L001.	G1.7U.29.S15.L001.	G1.3U.4.S6.L001.	G1.3U.43.S18.L001.	G3.13S.6.S107.L001.	G3.14S.4.S106.L001.	G2.10S.6.S87.L001.	G3.14S.6.S108.L001.	G3.15U.6.S47.L001.	G2.11S.0.S82.L001.	G1.7U.2.S3.L001.	G2.19U.15.S31.L001.	G1.16S.0.S62.L001.	G2.11S.57.S100.L001.	G2.19U.57.S39.L001.	G1.16S.4.S66.L001.	G1.7U.0.S1.L001.	G3.14S.29.S116.L001.	G3.15U.0.S41.L001.	G3.15U.2.S43.L001.	G1.3U.0.S2.L001.	G3.18U.4.S46.L001.	G3.15U.43.S1.L001.	G1.6S.6.S67.L001.	G1.16S.43.S78.L001.	G2.11S.15.S92.L001.	G2.10S.2.S83.L001.	G1.16S.8.S70.L001.	G3.18U.57.S4.L001.	G2.19U.0.S21.L001.	G1.3U.8.S10.L001.	G3.18U.2.S44.L001.	G3.14S.2.S104.L001.	G2.11S.29.S96.L001.	G3.18U.0.S42.L001.	G1.3U.29.S16.L001.	G2.19U.4.S25.L001.	G1.3U.6.S8.L001.	G1.6S.29.S75.L001.	G2.11S.43.S98.L001.	G2.11S.22.S94.L001.	G3.18U.6.S48.L001.	G3.14S.0.S102.L001.	G3.18U.22.S54.L001.	G3.15U.57.S3.L001.	G1.6S.2.S63.L001.	G3.15U.4.S45.L001.	G2.11S.2.S84.L001.	G3.13S.4.S105.L001.	G2.9U.0.S22.L001.	G2.19U.2.S23.L001.	G2.9U.6.S28.L001.	G3.13S.0.S101.L001.	G2.19U.8.S29.L001.	G1.16S.22.S74.L001.	G3.18U.29.S56.L001.	G1.3U.2.S4.L001.	G2.9U.57.S40.L001.	G3.15U.8.S49.L001.	G1.7U.4.S5.L001.	G2.19U.22.S33.L001.	G3.18U.8.S50.L001.	G1.7U.43.S17.L001.	G1.3U.22.S14.L001.	G3.15U.29.S55.L001.	G3.15U.15.S51.L001.	G3.13S.2.S103.L001.	G1.16S.15.S9.L001.	G2.19U.43.S37.L001.	G2.19U.6.S27.L001.	G3.15U.22.S53.L001.	G3.18U.15.S52.L001.	G1.3U.57.S20.L001.	G2.9U.2.S24.L001.
Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_incertae_sedis	0.0	0.0	2.10048731306e-05	0.0002872834812	3.36485076887e-05	0.0	0.0	3.21171634121e-05	0.0	0.0	8.83392226148e-05	0.000109553023663	0.000124754389795	0.000314366551399	6.97690643968e-05	0.000118739461873	8.27951647624e-05	3.28482738232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000312688450629	0.0	0.0	2.47923639519e-05	0.0	0.0	0.000150613751035	5.35589952332e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.60712722582e-05	0.0	2.42724337969e-05	3.6060726263e-05	0.0	0.0	0.0	5.70776255708e-05	0.0	0.0	0.0	0.0	0.000115495668912	0.0	0.0	7.45063951322e-05	0.0	0.000204471101418	0.000265787795024	0.0	0.0	0.000172366243795	0.0	0.0	0.0	0.0	0.000886190512105	0.0	0.0	0.000233069188253	0.0	0.0	0.00184028074981	0.0	0.000138990235936	0.0	0.0	0.000510760010896	0.0	3.67053296139e-05	0.0	0.0	0.0	0.00117073170732	0.00029588982139	0.000130233769616	0.0	0.000658631364026	0.000986278888109	0.0	0.0	0.0	0.0	0.0	0.0	0.000170195384301	0.0	0.000138032575688	0.0	0.000630119722747	0.0	0.000883752549286	0.000344989807119	0.0	6.71659334386e-05	0.000297077500093	0.000188536953243	0.0	0.000873721539806	0.000837427422957	0.0	0.0	0.000163781001404	0.0	6.33793890227e-05	0.00170706725845	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales	6.92592720851e-05	9.41265060241e-05	0.0165938497731	0.0092099704267	0.0137622396447	0.0199651402313	0.0160769343709	0.017535971223	0.0133042212518	0.00454279966253	0.045789163722	0.035796450482	0.0320930667748	0.0437755422823	0.0337682271681	0.0126576266356	0.0135232102445	0.0111027165522	0.0166997653006	0.0177134221347	0.014423421915	0.0183556056132	0.0233856038332	0.00799644602399	0.00350039345508	0.00954888740994	0.0109622411693	0.0104080584281	0.00719900381353	0.0257688743767	0.0119251270609	0.00929104035981	0.0125614862393	0.00361473002485	0.0114616249799	0.00608940225554	0.0135185461046	0.0	0.0	0.0114399232772	0.0127956202056	0.0132454907742	0.00111885266745	0.00138352872643	0.00162273268184	0.000522214188158	0.00165246578879	0.000124750499002	0.000228310502283	0.00917521948807	0.00160836349015	0.00605395741915	0.00460792881544	0.00207892204042	0.0	7.93273044582e-05	0.0210853098224	0.0	0.0120297164667	0.0523336168403	0.00264558905183	0.0	0.00841147269719	0.0	2.9181743901e-05	5.51419906259e-05	9.34026588624e-05	0.00683498001358	0.00218374324473	0.013865217191	0.0263701138709	0.000242718446602	0.00542992206465	0.0139946931439	0.0	0.000451718266792	0.0	0.0	0.00674203214383	0.0	0.000110115988842	0.00230981862244	0.0	0.0155115359868	0.0111219512195	0.0125618678717	0.00133489613857	0.0	0.00546664032141	0.00474991912513	0.000572409845449	0.0	0.0	0.00170547234169	0.0	0.0	0.0542242494384	0.0	0.0219471795344	0.0156493681097	0.00735139676539	0.0	0.0331747110809	0.00454759291203	3.2662660047e-05	0.0258924673406	0.0145939321921	0.00212104072398	0.000410810176355	0.00950814616847	0.0070064761054	0.000789889415482	0.000165289256198	0.0388628919045	0.00199182839632	0.0180631258715	0.00443837487197	0.000101926409133	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Other	0.001627592894	0.000517695783133	0.0262981011595	0.0417405999155	0.0757427908072	0.060167055255	0.0479371604757	0.0357785200411	0.0356622998544	0.030501654877	0.0605123674912	0.0597337861525	0.0634064186134	0.0498270983967	0.0379194864997	0.0377116530908	0.043660650218	0.0206944125086	0.033369440934	0.0394334516571	0.0263113832612	0.0475175793735	0.042088642056	0.0164371390493	0.00678370824628	0.0217309528632	0.0328867235079	0.0426149688428	0.0115184061016	0.0350792039889	0.0377339779348	0.03139424784	0.0255294930688	0.0072294600497	0.0509881634621	0.00445099806122	0.0417101147028	4.08079983677e-05	0.000432189471864	0.0221948212084	0.0497501352771	0.0370643385317	0.00503483700351	0.0055826597733	0.00641880927482	0.00293243351812	0.00784921249677	0.0019128409847	0.00291095890411	0.00895264003957	0.0045776499335	0.0133268324395	0.014062127592	0.00150144369586	0.00039627501486	0.000105769739278	0.0422202905749	0.000292791473912	0.0406897491821	0.0424728896449	0.00600973315478	0.000425431340109	0.0489864864865	0.0030085300676	0.00137154196335	0.00093741384064	0.00115196612597	0.00560939739045	0.000948494540642	0.0610345939472	0.0762469201572	0.00121359223301	0.0189089050722	0.00325258923222	0.00146443514644	0.00326627054449	0.000688310198463	0.00112812248187	0.0475687823481	0.000433500953702	0.00234914109529	0.00439244197054	0.0	0.0149829947605	0.0666341463415	0.0541747363891	0.00380933776128	0.00148948054366	0.00474214582098	0.00191732615848	0.000940387603238	0.000689547092932	0.000829442123372	0.00244698205546	0.0009583439816	0.00102880658436	0.0251548777997	0.00116091048551	0.0343010950584	0.0863135251412	0.00567107750473	0.000667723896169	0.0488103331067	0.00448486749255	0.000457277240658	0.0451690902374	0.00616435812693	0.00593891402715	0.0022007688019	0.00524232923883	0.00429879410451	0.001090799669	0.00220385674931	0.0336218998596	0.00709908069459	0.00513373051084	0.00796631387277	0.00203852818265	0.000640957162696
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	0.00751463102123	0.000141189759036	0.201268694337	0.24219687368	0.167535919782	0.176969916472	0.141095287036	0.0675423946557	0.0779912663755	0.069926666234	0.208951707892	0.192785933392	0.23263574837	0.274284816096	0.134200795367	0.154290056757	0.213611525087	0.0365929770391	0.0685743515677	0.0572874565072	0.0519530222212	0.155703022739	0.153871283894	0.0243891603732	0.00203511247388	0.0340866344512	0.0962553483869	0.267460299734	0.0129971203985	0.146538410625	0.140002479236	0.0660433187359	0.0509370299606	0.0244370811055	0.191205612983	0.00390486332978	0.10866974527	8.16159967354e-05	8.64378943729e-05	0.0116111796136	0.135595378298	0.166340328488	0.0144942277374	0.00983033568776	0.00706790234755	0.00405720253876	0.0163180996643	0.000706919494345	0.0159817351598	0.0203289229628	0.0103615724846	0.0175117828701	0.0239930086597	0.0353801732435	0.00059441252229	5.28848696388e-05	0.126412517074	5.85582947825e-05	0.230677480916	0.280804805443	0.000979847796976	0.0	0.232935741864	0.000389339185219	0.00157581417065	0.000220567962503	0.00289548242473	0.0945301304774	0.00134553876696	0.17559537519	0.183192381967	0.000697815533981	0.0197393637409	0.0733116494051	0.000125523012552	0.0110149761979	0.000573591832052	0.00161160354553	0.165860800872	0.000346800762962	0.013874614594	0.0172289749707	9.0395480226e-05	0.0302877102675	0.24956097561	0.202334839682	0.0114605717262	0.000682678582511	0.060692880195	0.0737815510616	0.000449750592853	0.00162983858329	0.000583681494225	0.0040041524544	0.00019166879632	0.000703920294564	0.0380216488529	0.0009121439529	0.135824054477	0.195106211347	0.0523839529511	8.34654870211e-05	0.201699524133	0.0955621765721	6.53253200941e-05	0.141787285489	0.0401797318876	0.0234257164404	0.0107104081693	0.116513337102	0.103059401519	0.00353569547882	0.00909090909091	0.221151146467	0.0298263534219	0.107491443782	0.0563332195288	0.0133523595964	0.00149556671296
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	0.000865740901063	0.00221197289157	0.0158166694673	0.0080608365019	0.0298462263199	0.0199425040179	0.0179856115108	0.0255331449126	0.036943231441	0.0588617041988	0.0143109540636	0.00783304119194	0.00876399588311	0.00436183590066	0.0104653596595	0.0150086679807	0.00952144394767	0.0422100318628	0.0253054101222	0.0285031455383	0.0273399191523	0.0350065447018	0.0392573233148	0.0374055975122	0.0232545518682	0.0374432130559	0.029701114963	0.00754919259375	0.0343606506343	0.00798658606539	0.0168588074873	0.039590484081	0.0479694296516	0.0117855260185	0.0177548069198	0.0154009994266	0.0363846268434	0.0	0.0	0.0319221811207	0.0289333800172	0.0133376333187	0.0125870925088	0.0100973324595	0.00865457430313	0.00265124126295	0.00676478182288	0.00270292747838	0.00405251141553	0.0433287993075	0.0240945222851	0.0373395091825	0.0471120997855	7.69971126083e-05	0.0	0.000185097043736	0.00556314416987	0.0	0.0171414940022	0.00470444397193	0.0204461573636	0.0	0.00830805295091	0.0	0.000262635695109	0.0	0.00121423456521	1.88551172788e-05	0.00480864674093	0.0246902206458	0.0229073716455	0.00634101941748	0.0217196882586	0.00106993066849	0.0	0.00410021196011	0.00149133876334	0.000676873489122	0.0126327976028	0.0	0.000880927910733	0.00514975955167	4.5197740113e-05	0.0130067101756	0.0179512195122	0.0168388207446	0.00306049358599	0.0	0.00375419877495	7.89023110487e-06	0.00592853054215	0.0	0.00577537478496	0.0176479311879	0.0	0.00687675980074	0.0166110695078	0.0	0.00977730744456	0.0308685130411	0.00231043898341	0.000333861948084	0.000475866757308	0.000439077936334	0.0011105304416	0.00443295160694	0.00441902781388	0.00754147812971	0.00146717920127	5.13953846945e-05	0.000195399732023	0.00402467464079	0.00132231404959	0.000889096864764	0.00572012257406	0.000126758778045	0.00523500625925	0.00122311690959	0.000534130968914
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales	0.00148907434983	0.0	0.00430599899177	0.00708069286016	0.00174972239981	0.00113181067071	0.00220231977683	0.000642343268243	0.0010480349345	0.00428321111039	0.00633097762073	0.0111470201578	0.00757882918005	0.0115922665828	0.0104304751273	0.00757557766748	0.00607164541591	0.0114640475643	0.000782331347415	0.000984079007486	0.000406630468582	0.00292228547076	0.00168790155723	0.00746334962239	2.71348329851e-05	0.000752336583813	0.00181142446672	0.0049583454314	0.000389135341272	0.0126638132639	0.00664435353911	0.00139069712392	0.00138217000691	0.00297462158295	0.00698944887794	0.0	0.00182481751825	0.000122423995103	0.0	0.000376763940266	0.00576121208263	0.00582801594066	0.0195036362712	0.00750018204325	0.0115033716779	0.00156664256447	0.0142008778725	0.000249500998004	0.00576484018265	0.00274514653147	0.00191766416133	0.000446936453762	0.00540239930087	0.00935514918191	0.00019813750743	2.64424348194e-05	0.0120700360114	0.000117116589565	0.0103257906216	0.00940888794387	9.79847796976e-05	0.0	0.00599834528406	3.53944713836e-05	0.00058363487802	0.000110283981252	0.00136990566331	0.0172147220756	8.82320502923e-05	0.00156617071261	0.0091229939402	0.0	0.000383288616328	0.00796028417359	8.36820083682e-05	0.000938184092567	0.00011471836641	6.44641418211e-05	0.00708253881776	8.67001907404e-05	0.00253266774336	0.00302927032451	4.5197740113e-05	0.000919202132549	0.00614634146341	0.00688616311599	0.00524190922706	0.0	0.0128762431667	0.0172953865819	4.08864175321e-05	0.00115969283811	3.07200786434e-05	0.000296603885511	6.38895987733e-05	0.000216590859866	0.00500374429845	0.0	0.00809791110702	0.00166711481581	0.0117622348246	0.000166930974042	0.0116247450714	0.0123882703466	3.2662660047e-05	0.0115525405514	0.00664710906458	0.0329939668175	0.00261157897826	0.0293467646605	0.0377400625279	0.000263296471827	0.00121212121212	0.0419513336453	0.00158324821246	0.0269362403346	0.0068282690338	0.00601365813882	0.000213652387565
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales	0.0	0.0	0.0	1.68990283059e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.56965476464e-05	0.0	0.0	0.0	0.0	8.16726559948e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.91786010179e-05	0.0	0.0	2.67794976166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40785169029e-05	0.0	0.0	0.0	3.4473248759e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40506673931e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales	0.000657963084808	4.7063253012e-05	0.0203327171904	0.0155133079848	0.0231501732898	0.0234511170971	0.0149023638232	0.00915339157246	0.00818049490539	0.0174248815627	0.0151943462898	0.018870508326	0.0198671365749	0.0254243948444	0.0195004534989	0.0208269016125	0.0218579234973	0.0205301711395	0.00797376181019	0.0141285628932	0.0141842275217	0.012480594198	0.0142110421431	0.0101732563305	0.00217078663881	0.0147863074742	0.00658983728411	0.0197217072789	0.0135029963421	0.0321228434011	0.0192388744267	0.00751568232927	0.0128867027115	0.0323443030349	0.0399817899416	0.00278528713034	0.00834202294056	0.0	0.0	0.00917933963557	0.0156603112964	0.0180138674529	0.008645679703	0.0110682298114	0.00988063899607	0.0100024102193	0.0142008778725	0.00428310046574	0.00154109589041	0.0096451094349	0.00655717422907	0.00345359986998	0.019782315087	0.00519730510106	0.0	2.64424348194e-05	0.0590835713399	0.0	0.0234460196292	0.0304061237508	0.00166574125486	0.0	0.0259583563155	0.0	0.000962997548734	5.51419906259e-05	0.00607117282605	0.00142356135455	0.00028675416345	0.0215578792206	0.0232403276287	0.000303398058252	0.0127762872109	0.00577762560986	0.0	0.00337051322145	0.00011471836641	0.000257856567284	0.0145055843095	0.0	0.0013213918661	0.0186678783748	0.0	0.00528541226216	0.0146341463415	0.0120238863783	0.0291723643941	0.0	0.0131067641441	0.000962608194794	0.000122659252596	0.0014731233349	0.000460801179651	0.00378169954026	0.0	0.000920511154429	0.0366260467016	0.0	0.052337351615	0.0252756117236	0.0158370090317	0.0	0.00543847722638	0.0107260467304	0.000130650640188	0.0495684588777	0.0244346243826	0.00942684766214	0.00152586636932	0.00380325846739	0.00655984814649	0.00097795832393	0.000440771349862	0.0110903135236	0.0418283963228	0.00589428317911	0.0067144645499	0.000203852818265	0.000320478581348
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	0.179450773972	0.0564759036145	0.0318013779197	0.0333248838192	0.0811602005451	0.0651470222061	0.0808985464689	0.110450924974	0.12154294032	0.0871893049517	0.0962603062426	0.0804940841367	0.0718897171194	0.106020119459	0.144038233447	0.0687026526396	0.0590881492521	0.118713661597	0.150929770717	0.105155871086	0.157724782931	0.0776840887644	0.0570891865403	0.0909817858729	0.143217648495	0.158482594982	0.103625972079	0.0367185580595	0.137403689003	0.089220315051	0.0858063716375	0.150254467984	0.136550266271	0.135740643121	0.0818381447164	0.174216979329	0.0928422463876	0.0	0.0	0.155466502261	0.100805296496	0.0678399484002	0.114656969944	0.137066433651	0.112581587393	0.118984494256	0.101781564679	0.0903609447771	0.18595890411	0.138543341165	0.122885156661	0.220583455225	0.155398426948	0.0956689124158	0.00019813750743	0.164366174837	0.123457096734	0.0	0.0481870229008	0.105863278758	0.0712675964334	0.0	0.047193877551	7.07889427671e-05	0.104674915373	0.00066170388751	0.0692736386562	0.01545176861	0.220888937907	0.0682205536874	0.109808883266	0.117870145631	0.0569822409608	0.120645382179	4.18410041841e-05	0.219986795928	0.0523115750832	0.0292667203868	0.0622105693272	0.0	0.181764792248	0.114241357113	0.0949604519774	0.22989245335	0.0213658536585	0.0761243813213	0.104447483232	0.000124123378638	0.108443654087	0.00768508509614	0.0744132799084	0.0759755524213	0.128809289752	0.10199466113	0.000127779197547	0.174463937622	0.206889509157	0.000207305443841	0.187103156345	0.0651788115085	0.16786389414	0.031633419581	0.0573759347383	0.128806648894	0.0224719101124	0.11720455385	0.15058115786	0.0936557315234	0.158602071657	0.0513439893098	0.084412684234	0.0652975250132	0.153994490358	0.0768600842302	0.24075587334	0.061351248574	0.165926937521	0.158189786974	0.0695438521525
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales	0.0	0.0	0.00317173584272	0.00530629488804	0.000201891046132	9.05448536569e-05	0.000513874614594	0.000321171634121	0.000960698689956	0.00110325134662	0.0	0.0	0.0	0.0	0.0	0.00322971336294	0.00717558094607	0.00091975166705	0.000210627670458	0.000632622219098	0.0	0.00149158320903	0.00149733202657	0.000177698800533	0.0	2.89360224544e-05	0.0017801930104	0.00395327541152	0.000155654136509	0.0	0.00381802404859	0.00121316132087	0.000691085003455	0.0	0.00508810454716	0.0	0.00186205869209	0.0	0.0	0.0	0.00270554158577	0.0018198152542	0.0	0.0	3.6060726263e-05	0.0	0.0	0.0	0.0	7.41931494992e-05	0.0	0.000203152933528	0.000397235242711	0.0	0.0	0.0	0.0	0.0	0.00586150490731	0.0	0.0	0.0	0.00751516822945	0.0	0.0	0.0	0.0	0.0	0.0	4.60638444885e-05	0.00342944662716	0.0	0.0	0.000213986133699	0.0	0.0	0.0	0.0	0.00476709343503	0.0	0.0	0.0	0.0	2.29800533137e-05	0.0030243902439	0.00336238433398	0.0	0.0	3.29315682013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000161333691853	0.000210039907582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.86871680507e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113804483897	0.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	6.92592720851e-05	0.000564759036145	0.0	0.0	3.36485076887e-05	6.79086402427e-05	0.0	0.000160585817061	0.000349344978166	0.000389382828217	2.94464075383e-05	0.0	6.23771948975e-05	0.0	0.0	0.0	0.0	0.00170811023881	0.000541614009749	0.000175728394194	0.000406630468582	0.000273964262884	0.000217793749319	0.000177698800533	0.00206224730687	0.000173616134726	0.000374777475874	0.0	0.00116740602382	8.82495697833e-05	0.0	0.000236714404071	0.000243912354161	0.00112960313277	5.35589952332e-05	0.00128341661888	0.000260688216893	0.0	8.64378943729e-05	0.00133579942458	0.0	0.0	7.62854091441e-05	0.000145634602782	0.0	4.0170322166e-05	0.0	0.000207917498337	5.70776255708e-05	9.89241993323e-05	0.0025362655037	0.00162522346823	0.00222451735918	0.0	0.0	0.000528848696388	2.48354650441e-05	5.85582947825e-05	0.0	0.0	0.000914524610511	0.0	6.89464975179e-05	0.0	2.9181743901e-05	0.0	0.000467013294312	0.0	8.82320502923e-05	0.0	0.0	0.00218446601942	0.00159703590137	0.0	0.0	0.000104242676952	0.000917746931284	9.66962127317e-05	0.0	0.0	0.0	0.000719451702071	0.0	0.000114900266569	0.0	0.0	3.25584424041e-05	0.0	3.29315682013e-05	0.0	0.00192166162401	0.0	0.00258048660605	0.000630283256711	0.0	0.00203053931124	0.000646742460344	0.0	2.30054292813e-05	0.000107555794568	0.0	8.34654870211e-05	0.0	0.0	3.2662660047e-05	6.71659334386e-05	0.0	0.0	0.0	0.0	0.0	0.000112841345069	0.0	0.0	0.0	0.0	0.000227608967793	0.0	0.000534130968914
Bacteria;Proteobacteria;Betaproteobacteria;Other	0.00938463136752	0.00677710843373	0.00180641908923	0.001436417406	0.0104310373835	0.00733413314621	0.0192335927177	0.011530061665	0.0165938864629	0.00892335647998	0.00270906949352	0.00205411919369	0.00233914480866	0.00168972021377	0.004395451057	0.00315846968582	0.00245625655462	0.00873764083697	0.0199494493591	0.0134256493164	0.0150931662162	0.00955830872728	0.00705107263422	0.0107063527321	0.0143000569831	0.0177377817645	0.0154595708798	0.00176445625712	0.0090279399175	0.00467722719852	0.0045865873311	0.0262457095514	0.0095532338713	0.00549740191279	0.00393658614964	0.0335872859835	0.0128482049754	0.002774943889	0.000691503154983	0.0299356076175	0.00725721743005	0.00327106033033	0.00233941921375	0.00337386829777	0.00274061519599	0.0059050373584	0.00330493157759	0.00390884896873	0.00388127853881	0.0230740694943	0.00578392255111	0.0451812124167	0.0119567808056	0.00196342637151	0.000693481276006	0.00502406261569	0.00645722091146	0.00128828248521	0.00166984732824	0.00116946629811	0.00823072149459	0.00231623729615	0.00203392167678	0.00176972356918	0.00382280845103	0.00215053763441	0.00177465051838	0.000537370842447	0.00716885408625	0.00829149200792	0.00529400013318	0.00664441747573	0.0205059409736	0.000599161174356	0.00179916317992	0.00510789117065	0.0043592979236	0.0024496373892	0.00371152274585	0.0032079070574	0.00543238878285	0.00567988185846	0.00343502824859	0.0149600147072	0.00156097560976	0.0040079621261	0.0024093247379	0.000806801961149	0.00138312586445	0.000134133928783	0.00621473546488	0.00203729822912	0.00642049643647	0.0130505709625	0.00198057756197	0.0085553389647	0.00680781537205	0.0122724822754	0.00708567221864	0.0111858026351	0.00189035916824	0.00217010266255	0.00115567641061	0.00307354555434	0.00127384374183	0.00570910434228	0.00200527312563	0.00207390648567	0.00490037853223	0.000873721539806	0.00103282715498	0.00421274354924	0.00898071625344	0.00124005615349	0.0101123595506	0.000823932057295	0.00295891658131	0.00479054122923	0.00694370259588
Bacteria;Proteobacteria;Betaproteobacteria;Procabacteriales	0.0	0.0	4.20097462611e-05	0.000253485424588	0.0	0.0	0.0	0.0	0.0	0.0	0.000147232037691	0.000109553023663	3.11885974488e-05	0.000668028921723	0.0	2.37478923746e-05	2.75983882541e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000178679114645	0.0	4.41247848917e-05	0.0	0.0	0.0	0.0	2.67794976166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.94470485421e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000241312741313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000407885791978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000257370145063	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales	0.0	0.0	0.00115526802218	0.000929446556823	0.000572024630708	0.000339543201213	0.00183526648069	0.00189491264132	0.00148471615721	0.000908559932507	0.0	0.0	0.0	3.92958189249e-05	0.0	0.00180483982047	0.00187669040128	0.000164241369116	0.0025275320455	0.00214388640917	0.00332480206664	0.0011871784725	0.00130676249592	0.00337627721013	0.000515561826717	0.00231488179635	0.00181142446672	0.00140709802783	0.000778270682543	0.0	0.00151233420107	0.00251509054326	0.00219521118745	0.0	0.00152643136415	0.000600748204582	0.00100551169373	0.0	0.0	0.00102753801891	0.00216443326861	0.00117481744258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00497094101645	0.000340230738301	0.00150333170811	0.000436958766982	0.0	0.0	0.0	0.0	0.0	0.00262404580153	0.0	0.00026129274586	0.0	0.0013444567016	0.0	2.9181743901e-05	0.0	0.0	0.0	0.000992610565788	0.000414574600396	0.00126523273623	3.03398058252e-05	0.000766577232656	0.0	0.0	0.0	0.0	0.0	0.00122582402615	0.0	0.0	0.0	0.0	0.00296442687747	0.000975609756098	0.00231332042178	3.25584424041e-05	0.0	0.0	0.0	0.0	3.13430496787e-05	0.0	0.000148301942755	0.0	0.0	3.40390768602e-05	0.0	2.30054292813e-05	0.000591556870126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.93435840254e-05	0.0	0.0	0.0	0.0	4.67945718297e-05	0.0	0.0	0.0	0.0	0.0
